m,TagName,
"2020-12-01 00:00:00","c#","5720"
"2020-12-01 00:00:00","c++","4439"
"2020-12-01 00:00:00","delphi","190"
"2020-12-01 00:00:00","go","535"
"2020-12-01 00:00:00","java","7785"
"2020-12-01 00:00:00","javascript","15967"
"2020-12-01 00:00:00","perl","131"
"2020-12-01 00:00:00","php","4779"
"2020-12-01 00:00:00","python","22118"
"2020-12-01 00:00:00","r","4335"
"2020-12-01 00:00:00","ruby","498"
"2020-12-01 00:00:00","swift","2092"
"2021-01-01 00:00:00","assembly","307"
"2021-01-01 00:00:00","c","2563"
"2021-01-01 00:00:00","c#","6174"
"2021-01-01 00:00:00","c++","4095"
"2021-01-01 00:00:00","delphi","199"
"2021-01-01 00:00:00","go","565"
"2021-01-01 00:00:00","java","8004"
"2021-01-01 00:00:00","javascript","16827"
"2021-01-01 00:00:00","perl","145"
"2021-01-01 00:00:00","php","4744"
"2021-01-01 00:00:00","python","22813"
"2021-01-01 00:00:00","r","4336"
"2021-01-01 00:00:00","ruby","522"
"2021-01-01 00:00:00","swift","2305"
"2021-02-01 00:00:00","assembly","244"
"2021-02-01 00:00:00","c","2234"
"2021-02-01 00:00:00","c#","5785"
"2021-02-01 00:00:00","c++","4085"
"2021-02-01 00:00:00","delphi","187"
"2021-02-01 00:00:00","go","566"
"2021-02-01 00:00:00","java","7554"
"2021-02-01 00:00:00","javascript","15232"
"2021-02-01 00:00:00","perl","133"
"2021-02-01 00:00:00","php","4366"
"2021-02-01 00:00:00","python","21360"
"2021-02-01 00:00:00","r","4323"
"2021-02-01 00:00:00","ruby","530"
"2021-02-01 00:00:00","swift","2250"
"2021-03-01 00:00:00","assembly","320"
"2021-03-01 00:00:00","c","2479"
"2021-03-01 00:00:00","c#","6375"
"2021-03-01 00:00:00","c++","4286"
"2021-03-01 00:00:00","delphi","254"
"2021-03-01 00:00:00","go","754"
"2021-03-01 00:00:00","java","8636"
"2021-03-01 00:00:00","javascript","16716"
"2021-03-01 00:00:00","perl","152"
"2021-03-01 00:00:00","php","4731"
"2021-03-01 00:00:00","python","23748"
"2021-03-01 00:00:00","r","5168"
"2021-03-01 00:00:00","ruby","497"
"2021-03-01 00:00:00","swift","2373"
"2021-04-01 00:00:00","assembly","319"
"2021-04-01 00:00:00","c","2291"
"2021-04-01 00:00:00","c#","5885"
"2021-04-01 00:00:00","c++","3922"
"2021-04-01 00:00:00","delphi","171"
"2021-04-01 00:00:00","go","623"
"2021-04-01 00:00:00","java","7894"
"2021-04-01 00:00:00","javascript","15810"
"2021-04-01 00:00:00","perl","136"
"2021-04-01 00:00:00","php","4299"
"2021-04-01 00:00:00","python","22347"
"2021-04-01 00:00:00","r","4792"
"2021-04-01 00:00:00","ruby","517"
"2021-04-01 00:00:00","swift","2110"
"2021-05-01 00:00:00","assembly","300"
"2021-05-01 00:00:00","c","2079"
"2021-05-01 00:00:00","c#","5713"
"2021-05-01 00:00:00","c++","4174"
"2021-05-01 00:00:00","delphi","168"
"2021-05-01 00:00:00","go","642"
"2021-05-01 00:00:00","java","7927"
"2021-05-01 00:00:00","javascript","15766"
"2021-05-01 00:00:00","perl","120"
"2021-05-01 00:00:00","php","4246"
"2021-05-01 00:00:00","python","22330"
"2021-05-01 00:00:00","r","4662"
"2021-05-01 00:00:00","ruby","399"
"2021-05-01 00:00:00","swift","1853"
"2021-06-01 00:00:00","assembly","261"
"2021-06-01 00:00:00","c","1862"
"2021-06-01 00:00:00","c#","5608"
"2021-06-01 00:00:00","c++","3808"
"2021-06-01 00:00:00","delphi","125"
"2021-06-01 00:00:00","go","608"
"2021-06-01 00:00:00","java","7562"
"2021-06-01 00:00:00","javascript","14953"
"2021-06-01 00:00:00","perl","154"
"2021-06-01 00:00:00","php","4067"
"2021-06-01 00:00:00","python","20827"
"2021-06-01 00:00:00","r","4275"
"2021-06-01 00:00:00","ruby","418"
"2021-06-01 00:00:00","swift","1783"
"2021-07-01 00:00:00","assembly","184"
"2021-07-01 00:00:00","c","1616"
"2021-07-01 00:00:00","c#","5191"
"2021-07-01 00:00:00","c++","3483"
"2021-07-01 00:00:00","delphi","140"
"2021-07-01 00:00:00","go","602"
"2021-07-01 00:00:00","java","6930"
"2021-07-01 00:00:00","javascript","14719"
"2021-07-01 00:00:00","perl","138"
"2021-07-01 00:00:00","php","3882"
"2021-07-01 00:00:00","python","20518"
"2021-07-01 00:00:00","r","4043"
"2021-07-01 00:00:00","ruby","445"
"2021-07-01 00:00:00","swift","1956"
"2021-08-01 00:00:00","assembly","161"
"2021-08-01 00:00:00","c","1529"
"2021-08-01 00:00:00","c#","5095"
"2021-08-01 00:00:00","c++","3232"
"2021-08-01 00:00:00","delphi","136"
"2021-08-01 00:00:00","go","744"
"2021-08-01 00:00:00","java","6732"
"2021-08-01 00:00:00","javascript","14580"
"2021-08-01 00:00:00","perl","118"
"2021-08-01 00:00:00","php","3853"
"2021-08-01 00:00:00","python","19768"
"2021-08-01 00:00:00","r","4033"
"2021-08-01 00:00:00","ruby","445"
"2021-08-01 00:00:00","swift","1885"
"2021-09-01 00:00:00","assembly","192"
"2021-09-01 00:00:00","c","1701"
"2021-09-01 00:00:00","c#","5038"
"2021-09-01 00:00:00","c++","3577"
"2021-09-01 00:00:00","delphi","134"
"2021-09-01 00:00:00","go","617"
"2021-09-01 00:00:00","java","6587"
"2021-09-01 00:00:00","javascript","14378"
"2021-09-01 00:00:00","perl","112"
"2021-09-01 00:00:00","php","3685"
"2021-09-01 00:00:00","python","18955"
"2021-09-01 00:00:00","r","3897"
"2021-09-01 00:00:00","ruby","444"
"2021-09-01 00:00:00","swift","1616"
"2021-10-01 00:00:00","assembly","203"
"2021-10-01 00:00:00","c","2088"
"2021-10-01 00:00:00","c#","5267"
"2021-10-01 00:00:00","c++","3701"
"2021-10-01 00:00:00","delphi","143"
"2021-10-01 00:00:00","go","698"
"2021-10-01 00:00:00","java","6537"
"2021-10-01 00:00:00","javascript","13782"
"2021-10-01 00:00:00","perl","127"
"2021-10-01 00:00:00","php","3574"
"2021-10-01 00:00:00","python","19731"
"2021-10-01 00:00:00","r","4171"
"2021-10-01 00:00:00","ruby","414"
"2021-10-01 00:00:00","swift","1562"
"2021-11-01 00:00:00","assembly","285"
"2021-11-01 00:00:00","c","2200"
"2021-11-01 00:00:00","c#","5574"
"2021-11-01 00:00:00","c++","3798"
"2021-11-01 00:00:00","delphi","139"
"2021-11-01 00:00:00","go","649"
"2021-11-01 00:00:00","java","6888"
"2021-11-01 00:00:00","javascript","13428"
"2021-11-01 00:00:00","perl","77"
"2021-11-01 00:00:00","php","3475"
"2021-11-01 00:00:00","python","19984"
"2021-11-01 00:00:00","r","4026"
"2021-11-01 00:00:00","ruby","392"
"2021-11-01 00:00:00","swift","1529"
"2021-12-01 00:00:00","assembly","265"
"2021-12-01 00:00:00","c","2093"
"2021-12-01 00:00:00","c#","5007"
"2021-12-01 00:00:00","c++","3554"
"2021-12-01 00:00:00","delphi","143"
"2021-12-01 00:00:00","go","720"
"2021-12-01 00:00:00","java","6164"
"2021-12-01 00:00:00","javascript","13029"
"2021-12-01 00:00:00","perl","101"
"2021-12-01 00:00:00","php","3227"
"2021-12-01 00:00:00","python","18955"
"2021-12-01 00:00:00","r","3537"
"2021-12-01 00:00:00","ruby","372"
"2021-12-01 00:00:00","swift","1416"
"2022-01-01 00:00:00","assembly","228"
"2022-01-01 00:00:00","c","1949"
"2022-01-01 00:00:00","c#","5250"
"2022-01-01 00:00:00","c++","3597"
"2022-01-01 00:00:00","delphi","134"
"2022-01-01 00:00:00","go","739"
"2022-01-01 00:00:00","java","6416"
"2022-01-01 00:00:00","javascript","13912"
"2022-01-01 00:00:00","perl","126"
"2022-01-01 00:00:00","php","3372"
"2022-01-01 00:00:00","python","19633"
"2022-01-01 00:00:00","r","3842"
"2022-01-01 00:00:00","ruby","443"
"2022-01-01 00:00:00","swift","1725"
"2022-02-01 00:00:00","assembly","214"
"2022-02-01 00:00:00","c","1672"
"2022-02-01 00:00:00","c#","5078"
"2022-02-01 00:00:00","c++","3185"
"2022-02-01 00:00:00","delphi","166"
"2022-02-01 00:00:00","go","643"
"2022-02-01 00:00:00","java","5906"
"2022-02-01 00:00:00","javascript","12777"
"2022-02-01 00:00:00","perl","96"
"2022-02-01 00:00:00","php","3106"
"2022-02-01 00:00:00","python","19210"
"2022-02-01 00:00:00","r","3909"
"2022-02-01 00:00:00","ruby","404"
"2022-02-01 00:00:00","swift","1599"
"2022-03-01 00:00:00","assembly","233"
"2022-03-01 00:00:00","c","1943"
"2022-03-01 00:00:00","c#","5666"
"2022-03-01 00:00:00","c++","3496"
"2022-03-01 00:00:00","delphi","120"
"2022-03-01 00:00:00","go","758"
"2022-03-01 00:00:00","java","6559"
"2022-03-01 00:00:00","javascript","13559"
"2022-03-01 00:00:00","perl","103"
"2022-03-01 00:00:00","php","3121"
"2022-03-01 00:00:00","python","20677"
"2022-03-01 00:00:00","r","4479"
"2022-03-01 00:00:00","ruby","444"
"2022-03-01 00:00:00","swift","1737"
"2022-04-01 00:00:00","assembly","246"
"2022-04-01 00:00:00","c","1736"
"2022-04-01 00:00:00","c#","5190"
"2022-04-01 00:00:00","c++","3477"
"2022-04-01 00:00:00","delphi","113"
"2022-04-01 00:00:00","go","714"
"2022-04-01 00:00:00","java","6351"
"2022-04-01 00:00:00","javascript","13451"
"2022-04-01 00:00:00","perl","100"
"2022-04-01 00:00:00","php","3175"
"2022-04-01 00:00:00","python","19813"
"2022-04-01 00:00:00","r","4174"
"2022-04-01 00:00:00","ruby","431"
"2022-04-01 00:00:00","swift","1447"
"2022-05-01 00:00:00","assembly","258"
"2022-05-01 00:00:00","c","1764"
"2022-05-01 00:00:00","c#","5489"
"2022-05-01 00:00:00","c++","3522"
"2022-05-01 00:00:00","delphi","119"
"2022-05-01 00:00:00","go","609"
"2022-05-01 00:00:00","java","6465"
"2022-05-01 00:00:00","javascript","13294"
"2022-05-01 00:00:00","perl","91"
"2022-05-01 00:00:00","php","3363"
"2022-05-01 00:00:00","python","19376"
"2022-05-01 00:00:00","r","4133"
"2022-05-01 00:00:00","ruby","436"
"2022-05-01 00:00:00","swift","1458"
"2022-06-01 00:00:00","assembly","238"
"2022-06-01 00:00:00","c","1561"
"2022-06-01 00:00:00","c#","5300"
"2022-06-01 00:00:00","c++","3076"
"2022-06-01 00:00:00","delphi","110"
"2022-06-01 00:00:00","go","676"
"2022-06-01 00:00:00","java","5698"
"2022-06-01 00:00:00","javascript","12601"
"2022-06-01 00:00:00","perl","123"
"2022-06-01 00:00:00","php","3194"
"2022-06-01 00:00:00","python","18732"
"2022-06-01 00:00:00","r","3888"
"2022-06-01 00:00:00","ruby","425"
"2022-06-01 00:00:00","swift","1510"
"2022-07-01 00:00:00","assembly","203"
"2022-07-01 00:00:00","c","1383"
"2022-07-01 00:00:00","c#","5221"
"2022-07-01 00:00:00","c++","2989"
"2022-07-01 00:00:00","delphi","116"
"2022-07-01 00:00:00","go","683"
"2022-07-01 00:00:00","java","5400"
"2022-07-01 00:00:00","javascript","12738"
"2022-07-01 00:00:00","perl","126"
"2022-07-01 00:00:00","php","3095"
"2022-07-01 00:00:00","python","19012"
"2022-07-01 00:00:00","r","3664"
"2022-07-01 00:00:00","ruby","403"
"2022-07-01 00:00:00","swift","1466"
"2022-08-01 00:00:00","assembly","163"
"2022-08-01 00:00:00","c","1432"
"2022-08-01 00:00:00","c#","5480"
"2022-08-01 00:00:00","c++","2949"
"2022-08-01 00:00:00","delphi","116"
"2022-08-01 00:00:00","go","790"
"2022-08-01 00:00:00","java","5297"
"2022-08-01 00:00:00","javascript","13049"
"2022-08-01 00:00:00","perl","116"
"2022-08-01 00:00:00","php","3112"
"2022-08-01 00:00:00","python","18641"
"2022-08-01 00:00:00","r","3783"
"2022-08-01 00:00:00","ruby","424"
"2022-08-01 00:00:00","swift","1480"
"2022-09-01 00:00:00","assembly","173"
"2022-09-01 00:00:00","c","1549"
"2022-09-01 00:00:00","c#","4989"
"2022-09-01 00:00:00","c++","2772"
"2022-09-01 00:00:00","delphi","133"
"2022-09-01 00:00:00","go","786"
"2022-09-01 00:00:00","java","5036"
"2022-09-01 00:00:00","javascript","11875"
"2022-09-01 00:00:00","perl","82"
"2022-09-01 00:00:00","php","2825"
"2022-09-01 00:00:00","python","17046"
"2022-09-01 00:00:00","r","3537"
"2022-09-01 00:00:00","ruby","399"
"2022-09-01 00:00:00","swift","1490"
"2022-10-01 00:00:00","assembly","226"
"2022-10-01 00:00:00","c","1891"
"2022-10-01 00:00:00","c#","5035"
"2022-10-01 00:00:00","c++","2926"
"2022-10-01 00:00:00","delphi","137"
"2022-10-01 00:00:00","go","684"
"2022-10-01 00:00:00","java","5282"
"2022-10-01 00:00:00","javascript","11635"
"2022-10-01 00:00:00","perl","81"
"2022-10-01 00:00:00","php","2762"
"2022-10-01 00:00:00","python","18494"
"2022-10-01 00:00:00","r","3912"
"2022-10-01 00:00:00","ruby","373"
"2022-10-01 00:00:00","swift","1326"
"2022-11-01 00:00:00","assembly","270"
"2022-11-01 00:00:00","c","2005"
"2022-11-01 00:00:00","c#","5175"
"2022-11-01 00:00:00","c++","2963"
"2022-11-01 00:00:00","delphi","107"
"2022-11-01 00:00:00","go","696"
"2022-11-01 00:00:00","java","5405"
"2022-11-01 00:00:00","javascript","11738"
"2022-11-01 00:00:00","perl","107"
"2022-11-01 00:00:00","php","2787"
"2022-11-01 00:00:00","python","18833"
"2022-11-01 00:00:00","r","4001"
"2022-11-01 00:00:00","ruby","414"
"2022-11-01 00:00:00","swift","1433"
"2022-12-01 00:00:00","assembly","261"
"2022-12-01 00:00:00","c","1725"
"2022-12-01 00:00:00","c#","4664"
"2022-12-01 00:00:00","c++","2610"
"2022-12-01 00:00:00","delphi","81"
"2022-12-01 00:00:00","go","600"
"2022-12-01 00:00:00","java","4799"
"2022-12-01 00:00:00","javascript","10284"
"2022-12-01 00:00:00","perl","94"
"2022-12-01 00:00:00","php","2367"
"2022-12-01 00:00:00","python","15855"
"2022-12-01 00:00:00","r","3210"
"2022-12-01 00:00:00","ruby","344"
"2022-12-01 00:00:00","swift","1229"
"2023-01-01 00:00:00","assembly","230"
"2023-01-01 00:00:00","c","1444"
"2023-01-01 00:00:00","c#","4706"
"2023-01-01 00:00:00","c++","2412"
"2023-01-01 00:00:00","delphi","108"
"2023-01-01 00:00:00","go","688"
"2023-01-01 00:00:00","java","4698"
"2023-01-01 00:00:00","javascript","10062"
"2023-01-01 00:00:00","perl","72"
"2023-01-01 00:00:00","php","2535"
"2023-01-01 00:00:00","python","15016"
"2023-01-01 00:00:00","r","3257"
"2023-01-01 00:00:00","ruby","327"
"2023-01-01 00:00:00","swift","1206"
"2023-02-01 00:00:00","assembly","172"
"2023-02-01 00:00:00","c","1232"
"2023-02-01 00:00:00","c#","4122"
"2023-02-01 00:00:00","c++","2039"
"2023-02-01 00:00:00","delphi","121"
"2023-02-01 00:00:00","go","621"
"2023-02-01 00:00:00","java","4095"
"2023-02-01 00:00:00","javascript","8498"
"2023-02-01 00:00:00","perl","79"
"2023-02-01 00:00:00","php","2012"
"2023-02-01 00:00:00","python","13039"
"2023-02-01 00:00:00","r","3270"
"2023-02-01 00:00:00","ruby","318"
"2023-02-01 00:00:00","swift","1064"
"2023-03-01 00:00:00","assembly","160"
"2023-03-01 00:00:00","c","1180"
"2023-03-01 00:00:00","c#","4241"
"2023-03-01 00:00:00","c++","2333"
"2023-03-01 00:00:00","delphi","124"
"2023-03-01 00:00:00","go","599"
"2023-03-01 00:00:00","java","4467"
"2023-03-01 00:00:00","javascript","8522"
"2023-03-01 00:00:00","perl","95"
"2023-03-01 00:00:00","php","1881"
"2023-03-01 00:00:00","python","12795"
"2023-03-01 00:00:00","r","3297"
"2023-03-01 00:00:00","ruby","265"
"2023-03-01 00:00:00","swift","1131"
"2023-04-01 00:00:00","assembly","181"
"2023-04-01 00:00:00","c","1100"
"2023-04-01 00:00:00","c#","3316"
"2023-04-01 00:00:00","c++","1775"
"2023-04-01 00:00:00","delphi","115"
"2023-04-01 00:00:00","go","484"
"2023-04-01 00:00:00","java","3590"
"2023-04-01 00:00:00","javascript","6600"
"2023-04-01 00:00:00","perl","55"
"2023-04-01 00:00:00","php","1591"
"2023-04-01 00:00:00","python","10101"
"2023-04-01 00:00:00","r","2597"
"2023-04-01 00:00:00","ruby","199"
"2023-04-01 00:00:00","swift","894"
"2023-05-01 00:00:00","assembly","161"
"2023-05-01 00:00:00","c","981"
"2023-05-01 00:00:00","c#","3242"
"2023-05-01 00:00:00","c++","1633"
"2023-05-01 00:00:00","delphi","100"
"2023-05-01 00:00:00","go","391"
"2023-05-01 00:00:00","java","3315"
"2023-05-01 00:00:00","javascript","6170"
"2023-05-01 00:00:00","perl","53"
"2023-05-01 00:00:00","php","1633"
"2023-05-01 00:00:00","python","9584"
"2023-05-01 00:00:00","r","2373"
"2023-05-01 00:00:00","ruby","223"
"2023-05-01 00:00:00","swift","808"
"2023-06-01 00:00:00","assembly","148"
"2023-06-01 00:00:00","c","831"
"2023-06-01 00:00:00","c#","3373"
"2023-06-01 00:00:00","c++","1692"
"2023-06-01 00:00:00","delphi","110"
"2023-06-01 00:00:00","go","503"
"2023-06-01 00:00:00","java","3560"
"2023-06-01 00:00:00","javascript","6266"
"2023-06-01 00:00:00","perl","54"
"2023-06-01 00:00:00","php","1645"
"2023-06-01 00:00:00","python","9606"
"2023-06-01 00:00:00","r","2315"
"2023-06-01 00:00:00","ruby","204"
"2023-06-01 00:00:00","swift","999"
"2023-07-01 00:00:00","assembly","159"
"2023-07-01 00:00:00","c","911"
"2023-07-01 00:00:00","c#","3839"
"2023-07-01 00:00:00","c++","1835"
"2023-07-01 00:00:00","delphi","99"
"2023-07-01 00:00:00","go","512"
"2023-07-01 00:00:00","java","4023"
"2023-07-01 00:00:00","javascript","7446"
"2023-07-01 00:00:00","perl","68"
"2023-07-01 00:00:00","php","1725"
"2023-07-01 00:00:00","python","11011"
"2023-07-01 00:00:00","r","2354"
"2023-07-01 00:00:00","ruby","224"
"2023-07-01 00:00:00","swift","1140"
"2023-08-01 00:00:00","assembly","143"
"2023-08-01 00:00:00","c","854"
"2023-08-01 00:00:00","c#","3621"
"2023-08-01 00:00:00","c++","1652"
"2023-08-01 00:00:00","delphi","106"
"2023-08-01 00:00:00","go","488"
"2023-08-01 00:00:00","java","3786"
"2023-08-01 00:00:00","javascript","6699"
"2023-08-01 00:00:00","perl","49"
"2023-08-01 00:00:00","php","1742"
"2023-08-01 00:00:00","python","10151"
"2023-08-01 00:00:00","r","2349"
"2023-08-01 00:00:00","ruby","201"
"2023-08-01 00:00:00","swift","960"
"2023-09-01 00:00:00","assembly","155"
"2023-09-01 00:00:00","c","861"
"2023-09-01 00:00:00","c#","3029"
"2023-09-01 00:00:00","c++","1473"
"2023-09-01 00:00:00","delphi","105"
"2023-09-01 00:00:00","go","422"
"2023-09-01 00:00:00","java","3303"
"2023-09-01 00:00:00","javascript","5644"
"2023-09-01 00:00:00","perl","60"
"2023-09-01 00:00:00","php","1654"
"2023-09-01 00:00:00","python","8562"
"2023-09-01 00:00:00","r","2023"
"2023-09-01 00:00:00","ruby","190"
"2023-09-01 00:00:00","swift","854"
"2023-10-01 00:00:00","assembly","173"
"2023-10-01 00:00:00","c","958"
"2023-10-01 00:00:00","c#","3137"
"2023-10-01 00:00:00","c++","1698"
"2023-10-01 00:00:00","delphi","165"
"2023-10-01 00:00:00","go","417"
"2023-10-01 00:00:00","java","3369"
"2023-10-01 00:00:00","javascript","5360"
"2023-10-01 00:00:00","perl","53"
"2023-10-01 00:00:00","php","1491"
"2023-10-01 00:00:00","python","8876"
"2023-10-01 00:00:00","r","2048"
"2023-10-01 00:00:00","ruby","191"
"2023-10-01 00:00:00","swift","886"
"2023-11-01 00:00:00","assembly","171"
"2023-11-01 00:00:00","c","950"
"2023-11-01 00:00:00","c#","3091"
"2023-11-01 00:00:00","c++","1455"
"2023-11-01 00:00:00","delphi","103"
"2023-11-01 00:00:00","go","406"
"2023-11-01 00:00:00","java","3256"
"2023-11-01 00:00:00","javascript","5137"
"2023-11-01 00:00:00","perl","44"
"2023-11-01 00:00:00","php","1389"
"2023-11-01 00:00:00","python","8402"
"2023-11-01 00:00:00","r","1983"
"2023-11-01 00:00:00","ruby","151"
"2023-11-01 00:00:00","swift","861"
"2023-12-01 00:00:00","assembly","180"
"2023-12-01 00:00:00","c","862"
"2023-12-01 00:00:00","c#","2628"
"2023-12-01 00:00:00","c++","1414"
"2023-12-01 00:00:00","delphi","75"
"2023-12-01 00:00:00","go","324"
"2023-12-01 00:00:00","java","2518"
"2023-12-01 00:00:00","javascript","4727"
"2023-12-01 00:00:00","perl","53"
"2023-12-01 00:00:00","php","1201"
"2023-12-01 00:00:00","python","6955"
"2023-12-01 00:00:00","r","1599"
"2023-12-01 00:00:00","ruby","153"
"2023-12-01 00:00:00","swift","735"
"2024-01-01 00:00:00","assembly","176"
"2024-01-01 00:00:00","c","817"
"2024-01-01 00:00:00","c#","2671"
"2024-01-01 00:00:00","c++","1573"
"2024-01-01 00:00:00","delphi","88"
"2024-01-01 00:00:00","go","340"
"2024-01-01 00:00:00","java","2853"
"2024-01-01 00:00:00","javascript","5085"
"2024-01-01 00:00:00","perl","33"
"2024-01-01 00:00:00","php","1384"
"2024-01-01 00:00:00","python","7699"
"2024-01-01 00:00:00","r","1798"
"2024-01-01 00:00:00","ruby","162"
"2024-01-01 00:00:00","swift","860"
"2024-02-01 00:00:00","assembly","132"
"2024-02-01 00:00:00","c","763"
"2024-02-01 00:00:00","c#","2687"
"2024-02-01 00:00:00","c++","1434"
"2024-02-01 00:00:00","delphi","110"
"2024-02-01 00:00:00","go","305"
"2024-02-01 00:00:00","java","2767"
"2024-02-01 00:00:00","javascript","4727"
"2024-02-01 00:00:00","perl","36"
"2024-02-01 00:00:00","php","1295"
"2024-02-01 00:00:00","python","7781"
"2024-02-01 00:00:00","r","1822"
"2024-02-01 00:00:00","ruby","157"
"2024-02-01 00:00:00","swift","667"
"2024-03-01 00:00:00","assembly","139"
"2024-03-01 00:00:00","c","736"
"2024-03-01 00:00:00","c#","2586"
"2024-03-01 00:00:00","c++","1338"
"2024-03-01 00:00:00","delphi","98"
"2024-03-01 00:00:00","go","325"
"2024-03-01 00:00:00","java","2824"
"2024-03-01 00:00:00","javascript","4721"
"2024-03-01 00:00:00","perl","47"
"2024-03-01 00:00:00","php","1362"
"2024-03-01 00:00:00","python","7369"
"2024-03-01 00:00:00","r","1686"
"2024-03-01 00:00:00","ruby","139"
"2024-03-01 00:00:00","swift","721"
"2024-04-01 00:00:00","assembly","186"
"2024-04-01 00:00:00","c","736"
"2024-04-01 00:00:00","c#","2729"
"2024-04-01 00:00:00","c++","1307"
"2024-04-01 00:00:00","delphi","106"
"2024-04-01 00:00:00","go","302"
"2024-04-01 00:00:00","java","2575"
"2024-04-01 00:00:00","javascript","4253"
"2024-04-01 00:00:00","perl","26"
"2024-04-01 00:00:00","php","1175"
"2024-04-01 00:00:00","python","7343"
"2024-04-01 00:00:00","r","1534"
"2024-04-01 00:00:00","ruby","114"
"2024-04-01 00:00:00","swift","690"
"2024-05-01 00:00:00","assembly","183"
"2024-05-01 00:00:00","c","676"
"2024-05-01 00:00:00","c#","2547"
"2024-05-01 00:00:00","c++","1509"
"2024-05-01 00:00:00","delphi","103"
"2024-05-01 00:00:00","go","277"
"2024-05-01 00:00:00","java","2411"
"2024-05-01 00:00:00","javascript","4130"
"2024-05-01 00:00:00","perl","40"
"2024-05-01 00:00:00","php","1207"
"2024-05-01 00:00:00","python","7136"
"2024-05-01 00:00:00","r","1396"
"2024-05-01 00:00:00","ruby","121"
"2024-05-01 00:00:00","swift","644"
